RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
395194,"Virginia Beach, VA",32,221700,219300,215600,210800,209300,209800,210000,208200,206700,205700,207300,209400,212300,211600,209900,204800,201900,201500,204800,207000,204900,203600,205000,205800,207200,203600,202400,198300,199600,200200,202400,197300,197900,199200,204800,200100,191400,182400,177600,172800,170600,173700,179800,181900,179900,178900,179200,181200,182600,183900,186400,184800,184200,184300,191900,197100,198200,194600,194000,192100,191600,190400,189800,192200,193900,199300,198200,197300,195000,194300,192300,191200,192300,193700,192400,191600,189300,190800,191200,193700,193400,194000,192600,194500,196000,197600,200200,200300,203900,203200,205600,202200,200100,199500,203000,204200,202800,203100,205400,207200,208400,207300,204900,204700,207700,211100,212100,213500,212600,214400,212100,214800,213300,213900,213500,215500,217300,218000,221100,222200,224800,220200,220700,217800,217800,216000,217100,218600,217800,217600,217000,224200,225800,229200,227900,226600,226800,226000,
394902,"Nashville, TN",33,151000,150100,148300,147500,147200,145400,143000,142000,141400,140500,140400,141100,141400,141000,139100,139300,139900,141300,141700,141600,140700,141400,142700,143500,145600,143700,144300,142500,142700,142200,144500,145600,145100,143800,144700,144300,141900,140600,138800,139000,138600,142400,140100,138400,135200,138600,139500,142300,141000,141900,141400,142300,144600,146400,147600,147200,145400,147900,149200,151700,150900,153000,156000,158200,160700,161000,161300,159800,159100,160100,158700,161500,162500,166100,166100,168300,169300,170400,169700,169700,172600,176400,178500,179800,181000,182300,183800,184100,183900,183400,184700,188600,190600,190500,191300,191900,192700,193200,195900,199800,203700,206200,208700,212300,212700,214400,216100,218700,220600,219700,220700,222000,225700,228500,231000,231200,234700,235500,239800,241200,244700,246500,245700,244500,243000,246300,245200,247700,248800,254500,258700,261400,261900,260000,260200,262300,262900,264100,
395005,"Providence, RI",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245900,246100,248700,251900,252600,256400,256400,254100,254900,258200,261500,260900,256400,253700,252500,254000,259000,260800,262400,265200,267000,270200,268500,270900,269800,271000,270200,
394862,"Milwaukee, WI",35,191400,186600,181900,175500,173100,172200,174700,175100,176500,175500,173400,170700,168800,166500,162900,160500,159700,160900,162900,166600,169100,170200,172500,178900,180900,176300,169400,164000,167000,170000,172400,172000,172900,177700,179500,184900,176200,168400,159500,160300,165900,164800,167900,165800,165000,168100,168800,168400,161400,160400,158800,159900,161400,166100,167300,163700,153300,156300,163000,174000,174800,172800,172000,169900,172100,172800,174000,171500,170400,171000,170800,170000,169700,168900,170800,170300,175000,176100,180300,179600,183800,186200,185400,182900,179800,183400,186700,187800,185700,191600,189900,192500,182500,183900,177400,180800,181200,187300,185600,187800,184300,184500,184000,188300,189900,188300,191400,192700,195600,194700,195800,196500,196400,197500,196700,198500,202000,204400,205500,204800,203800,204600,202900,205800,206100,206600,208600,211200,213100,211000,206700,206700,210900,217600,221200,220100,214700,215600,
394714,"Jacksonville, FL",36,195000,184700,175900,169100,169100,169400,167300,163100,162200,158600,162300,162000,162500,151900,141000,136300,138700,142200,139300,135100,136000,137900,142300,139700,139300,134300,130000,126100,121800,120500,116700,116700,118600,122600,124500,121700,121900,121000,119400,117500,117500,122200,119600,121200,120700,126100,117400,108900,99300,100500,103200,103100,101100,100300,100300,102900,106200,111100,118500,113500,110600,105800,108000,109200,107200,111400,116400,121500,123500,121600,119500,108700,104300,101800,104400,106300,111100,114800,117800,119000,121000,120600,115200,106900,106700,109800,119000,121200,125200,126000,126300,124300,120800,121700,123500,130900,132300,134200,134900,137800,137700,138100,137300,139500,140600,142400,146800,155000,159600,160300,157100,155700,154700,156000,153600,152600,152200,157300,163700,165400,169400,169400,170600,171300,173200,174000,174300,172700,179300,183600,189700,196000,196000,194500,191800,197000,207300,211700,211000
394849,"Memphis, TN",37,112600,109900,103800,102900,101900,105100,103600,102800,97100,92900,89800,94300,97800,99100,94200,95300,98400,104000,107800,112100,114500,113600,110400,103700,99900,99500,102700,102700,95900,90700,90100,91900,100300,101100,103100,100400,99300,95500,88300,86700,84500,86800,92500,96900,96600,92900,95200,95300,95300,92300,92000,90300,92300,93800,97200,98800,105400,106800,109800,108100,106900,102100,99400,103700,111200,113000,114200,113200,114700,114100,115100,118400,122200,120600,122500,119000,125300,125100,126100,129300,129700,129900,125100,127100,130000,129900,127800,127200,125900,126500,125300,125300,123000,123000,123300,124100,124900,128400,130900,133800,134300,138000,136300,136300,136000,138400,138100,138000,137300,138600,138300,139900,139500,140600,143100,146600,151400,152800,155000,153500,152900,151600,152000,151400,150500,149000,149500,151800,152700,151400,149300,153900,154600,156100,151400,155600,156300,157300,
394935,"Oklahoma City, OK",38,103700,105700,106400,109900,109200,111200,108400,108400,106700,105600,106700,108200,112200,111200,111600,112300,113900,113500,112900,112200,113000,111700,109200,108200,111300,116500,116400,115100,111500,109900,109200,109800,113500,114400,116600,116900,116400,114700,114800,113800,115500,114700,117600,118600,119000,119200,120000,122000,122200,122400,122700,122700,122300,122700,126100,129600,132800,131800,131600,130200,131800,130900,129800,128400,129400,131300,132600,131800,131600,130800,130800,131000,132900,134400,134600,134400,134400,134900,135500,137000,137800,139700,140400,141000,138400,138300,140900,145700,147300,147700,147000,148100,147700,147800,150600,152200,151500,148700,145000,145800,144200,144000,143800,144400,146300,145600,149100,148600,148900,147800,149200,150400,149300,148000,147300,144800,145800,146500,147800,148100,147500,145600,145700,144800,145900,146100,148300,152100,153200,155600,157900,161400,162200,162700,161100,160800,160300,161900,
394807,"Louisville-Jefferson County, KY",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900,129800,129700,127000,129100,131000,133400,133700,134600,136900,136600,136300,133000,133700,133900,139200,145700,149700,151100,150400,149400,148000,145900,149100,151000,157000,158200,159300,155400,153400,153100,154300,156500,158600,159700,158700,157500,157900,159400,159800,158200,157700,158700,159800,161700,161000,161700,162200,164100,167300,170300,174400,172100,168600,165400,164600,164700,163500,163600,166400,167800,174100,176400,182100,180600,178200,174400,175500,177800,180600,
394669,"Hartford, CT",40,233800,231400,226700,216100,210300,209200,210500,212400,216400,215000,213400,209600,214800,213200,212200,206900,206700,204100,202800,202700,208400,214000,218100,218600,221900,219400,217500,208900,208900,208000,206800,209400,217300,226500,228600,220300,217200,217300,218200,212900,207200,202400,204800,204400,207500,203700,204500,200500,202400,199400,205500,204600,208000,203100,199600,201000,202100,209400,207900,202000,196300,197300,203400,206300,205600,208000,207800,207900,207000,206300,208500,208100,208400,204400,203500,202100,203800,203400,204100,201600,204600,204100,200200,193000,194300,198100,200600,200600,199000,199800,199600,200000,199000,198900,199900,203700,204300,204800,206500,207800,205700,202600,205700,209900,209100,205900,205100,204100,203000,200700,202100,203400,206800,207700,207000,207100,208700,209900,210900,211100,218700,221700,223700,217400,216000,215300,212800,210100,208600,214300,214100,212200,211700,216100,223300,221200,221600,217800,
395022,"Richmond, VA",41,209300,208500,205900,201800,200900,201300,200200,199500,195800,196700,194700,199000,195800,193000,188900,186600,184200,182400,184000,187700,188600,190400,191200,193700,190100,189200,184500,181000,174900,177700,178800,179600,176700,176000,177700,175600,175300,173200,169000,164800,163300,166200,170300,170100,169400,171400,167900,166400,161700,166400,167500,170300,171400,171100,171200,169200,172700,176600,178600,177600,173800,174500,176100,180000,180200,183900,183300,185200,178600,177900,177400,179000,179800,180000,182200,183900,185400,188200,188200,189300,189100,193700,193300,195800,192800,192600,194500,195400,198100,196800,195800,195100,193500,195900,199500,200600,200600,198900,200800,200800,201600,202100,204300,205100,207900,207500,207600,207700,209500,211300,211700,211200,211700,210700,211700,209400,211600,217500,223000,224100,221100,222300,221000,221500,221800,223700,225700,227300,234000,237300,240800,239400,241800,241900,241700,238700,236500,236900,
394910,"New Orleans, LA",42,143400,147400,152900,152100,154500,156100,158200,153300,148100,145800,146100,150900,151900,153400,152500,153300,156400,157400,159600,160600,160800,158500,156500,153200,155800,157100,159700,156200,152400,149100,148100,153800,157000,161400,156600,155200,145900,140300,136400,140400,142600,146200,147300,147200,147200,144700,141700,138400,137300,142500,145300,150400,148400,150400,150700,154900,153200,151000,153700,155400,158400,160500,163200,162800,161600,159600,160800,161200,162500,161400,154800,153800,157600,162500,162600,161700,162500,163900,164000,164600,166900,167800,164200,165400,166900,173200,171500,171100,170900,171400,172300,173700,173500,175200,173800,177000,175000,177000,177300,179000,179100,178400,179100,178400,179300,179600,183400,183600,185700,185900,188200,187600,189200,190300,190900,191100,189900,195600,195300,196900,190300,189600,188200,194100,196300,199200,195700,195100,193000,194100,193300,193300,191300,192500,196600,202400,203600,206400,
394425,"Buffalo, NY",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121500,122000,122900,121800,121400,119100,122800,122400,124500,122600,123700,124000,124600,124200,123600,125600,128600,130400,127900,125300,125200,126500,127000,127400,128800,130300,130500,131300,132300,133500,133800,134700,136500,137400,137100,139600,139200,140000,138600,140700,143600,146300,145100,141700,138100,140900,143200,147800,147000,149600,148800,149200,152700,154400,156500,153400,152600,151900,152400,
395012,"Raleigh, NC",44,176900,174200,171200,172100,174000,177300,175600,176000,171400,170700,172800,177400,178000,172100,166400,163400,164600,168000,170200,171000,173700,176200,180800,176900,175900,174000,172600,176200,174200,175100,173000,173700,178200,179500,180000,179600,176900,174900,172600,173500,172700,172500,169300,171400,171000,176100,172700,172600,169700,174500,173500,174000,171800,172300,172100,170200,174900,177500,180800,179100,177600,180300,179700,179800,180400,183800,188600,191500,191100,191600,186600,184700,180700,181800,184200,185300,186900,184800,185900,187700,191500,194200,197800,200300,204300,203200,206900,209600,214000,214700,214000,214900,216200,217500,218600,217400,217500,216900,217600,220500,221700,224400,224700,224900,224600,224500,228700,230800,231800,233000,232600,234500,235200,237900,237200,238000,238800,241000,243100,250200,255900,259800,257700,255900,253600,252400,254100,252900,254500,254500,256300,258300,258400,259500,255400,256100,257200,262200,263900
394388,"Birmingham, AL",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129500,129800,126300,121500,125100,134000,140400,139700,135600,133000,135200,133500,133000,129100,127500,122400,122700,125000,133100,135800,136900,137000,136300,134400,134500,138200,141500,141500,139900,139700,138900,138200,139700,137400,137700,138500,142000,143600,144400,145600,147100,147700,146900,145600,144200,146400,147200,150300,151200,152900,154700,154000,151900,150300,151500,154600,161700,162200,164100,159600,174600,179700,178300,166400,162700,165000,162900,166300,166300,170300,169200,171400,176400,178700,184400,179700,177800,169200,169600,
395053,"Salt Lake City, UT",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258600,252600,253400,252300,254400,262900,262300,265400,260700,272100,274500,277400,277300,279400,281200,281700,270600,270900,272000,284400,287100,288300,291500,294500,292000,290100,289600,292100,293500,295400,297800,301100,300300,302300,302400,304500,306100,307900,308500,312800,313400,317100,319500,323400,326200,326200,325200,326200,331200,338800,343800,346400,349900,352400,350400,348500,350000,352800,355400,358100,363100,367900,366900,371200,373200,377400,379000,382900,387000,391100,394800,
395031,"Rochester, NY",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113700,115800,117300,117900,120900,119500,117400,114900,115600,115800,115900,115000,116900,118000,121900,122200,123200,122600,124300,123800,121700,120200,118900,120200,121400,124600,124400,124000,122900,122600,124400,123600,124000,122400,122600,123400,123600,123200,122400,121700,121600,123800,124000,123200,122000,121700,122100,118800,119600,120000,124100,122400,123100,121700,122100,121500,120300,122700,122900,123600,121900,121500,121700,123200,122400,123000,119700,120300,120000,123300,125100,125700,125900,125200,126300,126700,128000,128800,130000,130600,130600,130100,128800,128800,129000,130800,129600,130800,130600,132200,131800,133300,136500,137900,138200,136100,136200,136700,137300,138000,137500,137200,137600,138900,142400,143700,144000,143100,
394640,"Grand Rapids, MI",48,121200,117000,117200,113600,112200,109500,106700,104800,104500,98700,93600,87100,86600,81700,80100,78000,83800,89000,94500,97300,97200,97700,97400,95600,97300,97900,99800,97500,93800,90100,88400,88200,89500,92100,95500,96400,92500,89300,89500,93700,97700,99700,95300,92300,94700,100200,100400,94800,93300,95700,101400,104800,106800,107300,105500,107600,109800,113100,112100,113700,115700,118600,119200,118800,119300,122300,123800,124500,121200,121600,121100,123400,123700,124900,125900,129200,134100,135600,135700,133400,133500,132500,134700,134500,135500,135900,136800,139100,140500,143500,143600,143900,143600,145700,146200,148300,146900,147600,147300,149200,150900,152100,153400,155400,157300,159200,159300,159400,161000,163000,164300,164300,163700,163900,163800,164600,168500,170300,173400,174000,177700,178500,180600,180300,181400,181200,182300,183300,185900,187600,190000,192800,194700,197600,198300,199900,199400,198400,
